cycle_id,asset,lag,cross_corr
C2,spx,8,0.09458653711210405
C2,spx,9,0.06537744310592833
C2,spx,10,0.03586392365059193
C2,spx,11,0.017329568433568296
C2,spx,12,-0.007106628729874781
C2,spx,13,-0.013616539053212539
C2,spx,14,-0.01070111913767726
C2,spx,15,0.005257743068939435
C2,spx,16,0.01919359000706365
C2,spx,17,0.034338061540006674
C2,spx,18,0.04240708094279387
C2,spx,19,0.05666150687764971
C2,spx,20,0.06293760183889173
C2,spx,21,0.05607027355630549
C2,spx,22,0.05117101259129175
C2,spx,23,0.03729658099578597
C2,spx,24,0.02662342926120874
C2,spx,25,0.01263552788863288
C2,spx,26,0.010068614381773623
C2,spx,27,-0.007514735940061203
C2,spx,28,-0.00911157247398144
C2,spx,29,-0.019214645091285943
C2,spx,30,-0.019190846966556215
C2,spx,31,-0.02000485427972635
C2,spx,32,-0.02076430552598912
C2,spx,33,-0.03389161299996446
C2,spx,34,-0.02330471717841351
C2,spx,35,-0.02272261218047361
C2,spx,36,-0.01559292580912706
C2,spx,37,-0.008555065733865235
C2,spx,38,-0.008465794352152667
C2,spx,39,-0.0004025179999680966
C2,spx,40,0.011196933308281757
C2,spx,41,0.007530967928456971
C2,spx,42,0.011406860723679576
C2,spx,43,0.010668615040608617
C2,spx,44,0.01800018760555323
C2,spx,45,0.029093955020021715
C2,spx,46,0.030019082693670568
C2,spx,47,0.030580339680251905
C2,spx,48,0.03586516969395989
C2,spx,49,0.034314141483666995
C2,spx,50,0.03025566857615305
C2,spx,51,0.011268620371581672
C2,spx,52,-0.008513172939660002
C2,spx,53,-0.02087916973950794
C2,spx,54,-0.02751183518024207
C2,spx,55,-0.03397518702164953
C2,spx,56,-0.03712848938200929
C2,spx,57,-0.04100818361082609
C2,spx,58,-0.038883514500499365
C2,spx,59,-0.03070593256908215
C2,spx,60,-0.025651651044459222
C2,ndx,-60,-0.029867805527409603
C2,ndx,-59,-0.022257157572626238
C2,ndx,-58,-0.01681205949164386
C2,ndx,-57,-0.014371972279813855
C2,ndx,-56,-0.002207844233271904
C2,ndx,-55,0.012605886617936261
C2,ndx,-54,0.01975045851212692
C2,ndx,-53,0.026855695546784027
C2,ndx,-52,0.02393873095121353
C2,ndx,-51,0.024273603080484877
C2,ndx,-50,0.030904700069658706
C2,ndx,-49,0.029022735949241433
C2,ndx,-48,0.01641790435404376
C2,ndx,-47,0.013728595122803871
C2,ndx,-46,0.006558496031906936
C2,ndx,-45,0.012264486114311962
C2,ndx,-44,0.01136222820894635
C2,ndx,-43,0.006328276539409439
C2,ndx,-42,-0.005181435169286619
C2,ndx,-41,-0.0032762410880989826
C2,ndx,-40,-0.005055843435519574
C2,ndx,-39,-0.008202520268789178
C2,ndx,-38,-0.014799558558690059
C2,ndx,-37,-0.019998892754664748
C2,ndx,-36,-0.019506138922303046
C2,ndx,-35,-0.006244244713293587
C2,ndx,-34,-0.002827711959687199
C2,ndx,-33,-0.005172439368695701
C2,ndx,-32,0.0005063018210476824
C2,ndx,-31,0.004212057127912643
C2,ndx,-30,0.01281408300386846
C2,ndx,-29,0.013692808862344556
C2,ndx,-28,0.007265156388221938
C2,ndx,-27,0.0017215025577975074
C2,ndx,-26,0.007301243305105801
C2,ndx,-25,0.005199296557708292
C2,ndx,-24,0.005560886464499916
C2,ndx,-23,0.007729457199670748
C2,ndx,-22,0.015293916285478923
C2,ndx,-21,0.026182374631459605
C2,ndx,-20,0.041184315362162924
C2,ndx,-19,0.050465891952972596
C2,ndx,-18,0.06061590438322082
C2,ndx,-17,0.07058506099149098
C2,ndx,-16,0.06951396327104155
C2,ndx,-15,0.06833963177701535
C2,ndx,-14,0.06362853667163315
C2,ndx,-13,0.05990913896573661
C2,ndx,-12,0.053105964868527665
C2,ndx,-11,0.05086134670775519
C2,ndx,-10,0.046002577522816335
C2,ndx,-9,0.04626764615188487
C2,ndx,-8,0.04359380414684001
C2,ndx,-7,0.03898331513990819
C2,ndx,-6,0.04145016455610062
C2,ndx,-5,0.043969563326467974
C2,ndx,-4,0.0450859450233099
C2,ndx,-3,0.05015554699183871
C2,ndx,-2,0.06735734265137577
C2,ndx,-1,0.08014859149163549
C2,ndx,0,0.10742911713614664
C2,ndx,1,0.11583597897527885
C2,ndx,2,0.1316048102825358
C2,ndx,3,0.14255771686038282
C2,ndx,4,0.14667770634540359
C2,ndx,5,0.13425597897768982
C2,ndx,6,0.1220873437200979
C2,ndx,7,0.09707672282204208
C2,ndx,8,0.07228396749507779
C2,ndx,9,0.04392043167197206
C2,ndx,10,0.020450968117561835
C2,ndx,11,0.00932814129586881
C2,ndx,12,-0.0016734963203610947
C2,ndx,13,0.0010990811211029174
C2,ndx,14,0.005783900423255567
C2,ndx,15,0.020751131313035635
C2,ndx,16,0.03314695075248515
C2,ndx,17,0.04426808280675895
C2,ndx,18,0.0477216966837224
C2,ndx,19,0.0515978116612156
C2,ndx,20,0.05138612437738916
C2,ndx,21,0.042573830570897045
C2,ndx,22,0.03837003834196696
C2,ndx,23,0.027512649844755422
C2,ndx,24,0.018571638925870822
C2,ndx,25,0.007630310529919578
C2,ndx,26,0.007124466358664637
C2,ndx,27,-0.01052073454766048
C2,ndx,28,-0.01178627755804842
C2,ndx,29,-0.024152283362422578
C2,ndx,30,-0.02914104399014273
C2,ndx,31,-0.03225893404595068
C2,ndx,32,-0.03744556011989297
C2,ndx,33,-0.050340723203582245
C2,ndx,34,-0.03997991545432854
C2,ndx,35,-0.04019810163523557
C2,ndx,36,-0.0282647952900866
C2,ndx,37,-0.014368914286307523
C2,ndx,38,-0.010421493842308765
C2,ndx,39,0.0016094377603697915
C2,ndx,40,0.015447211863519718
C2,ndx,41,0.017195289420468805
C2,ndx,42,0.024904397167704893
C2,ndx,43,0.020210961889212196
C2,ndx,44,0.020839000736723935
C2,ndx,45,0.027790703189441757
C2,ndx,46,0.025395951613745762
C2,ndx,47,0.02190646781425173
C2,ndx,48,0.02195903203829339
C2,ndx,49,0.016011041900440805
C2,ndx,50,0.010987671860133458
C2,ndx,51,-0.004846531471224974
C2,ndx,52,-0.022948783548374686
C2,ndx,53,-0.032936904529920125
C2,ndx,54,-0.03815649797794655
C2,ndx,55,-0.042545436809574295
C2,ndx,56,-0.042564949236963044
C2,ndx,57,-0.041578636869571244
C2,ndx,58,-0.038038121561356074
C2,ndx,59,-0.028292901700840336
C2,ndx,60,-0.022450188174867648
C2,dxy,-60,-0.007994531785813058
C2,dxy,-59,-0.012633756321173232
C2,dxy,-58,-0.018899983156329063
C2,dxy,-57,-0.019329304633698644
C2,dxy,-56,-0.012475071060657253
C2,dxy,-55,-0.013700248730820895
C2,dxy,-54,-0.02671079992228676
C2,dxy,-53,-0.03798620361946919
C2,dxy,-52,-0.04550689712463728
C2,dxy,-51,-0.04696150237998847
C2,dxy,-50,-0.05293656801343466
C2,dxy,-49,-0.062206296377141035
C2,dxy,-48,-0.06378097690308078
C2,dxy,-47,-0.05150005349818403
C2,dxy,-46,-0.03248357273265585
C2,dxy,-45,-0.013509458466203286
C2,dxy,-44,0.000497075004200515
C2,dxy,-43,0.01715080637057433
C2,dxy,-42,0.022631297912900507
C2,dxy,-41,0.028672269108817868
C2,dxy,-40,0.022207610279185254
C2,dxy,-39,0.004649760796365484
C2,dxy,-38,-0.009788428724430575
C2,dxy,-37,-0.02476432020211605
C2,dxy,-36,-0.0420209656249337
C2,dxy,-35,-0.04352045075466608
C2,dxy,-34,-0.0530690160389092
C2,dxy,-33,-0.0538447118188864
C2,dxy,-32,-0.046150187063600454
C2,dxy,-31,-0.046356958779318266
C2,dxy,-30,-0.04161109383896161
C2,dxy,-29,-0.03735031788893706
C2,dxy,-28,-0.03855955293712516
C2,dxy,-27,-0.03483668525846666
C2,dxy,-26,-0.028886823633893537
C2,dxy,-25,-0.021527514031102986
C2,dxy,-24,-0.010104376299723628
C2,dxy,-23,-0.005513766834157288
C2,dxy,-22,-0.0002859202557784816
C2,dxy,-21,0.0029285111622818637
C2,dxy,-20,0.002726795167381045
C2,dxy,-19,-0.002980476167169295
C2,dxy,-18,-0.015451983931934343
C2,dxy,-17,-0.025122806733185715
C2,dxy,-16,-0.02841383799850811
C2,dxy,-15,-0.027505373061418602
C2,dxy,-14,-0.02442782225851328
C2,dxy,-13,-0.013011197327453648
C2,dxy,-12,0.0023615501650370253
C2,dxy,-11,0.01853998794506528
C2,dxy,-10,0.029765897309435983
C2,dxy,-9,0.03928608055538718
C2,dxy,-8,0.04519769177784648
C2,dxy,-7,0.05610844308603743
C2,dxy,-6,0.06015796748023909
C2,dxy,-5,0.04969694889691932
C2,dxy,-4,0.04122787222713479
C2,dxy,-3,0.036793313558310656
C2,dxy,-2,0.02590841133285727
C2,dxy,-1,0.01807804164913927
C2,dxy,0,-0.005084737889716914
C2,dxy,1,-0.033812887541902405
C2,dxy,2,-0.04662739752399542
C2,dxy,3,-0.05924617550984411
C2,dxy,4,-0.07080465745629004
C2,dxy,5,-0.07488371161949396
C2,dxy,6,-0.08334413395459668
C2,dxy,7,-0.07326880375055712
C2,dxy,8,-0.048001270099793526
C2,dxy,9,-0.020492318749777545
C2,dxy,10,0.005598582573759727
C2,dxy,11,0.029191239589126616
C2,dxy,12,0.047575395132115776
C2,dxy,13,0.06696417208468634
C2,dxy,14,0.07939891548238624
C2,dxy,15,0.07440691409522139
C2,dxy,16,0.054570355926169864
C2,dxy,17,0.03640650989891946
C2,dxy,18,0.018486978769621503
C2,dxy,19,0.0049943307450541555
C2,dxy,20,-0.01119455079288807
C2,dxy,21,-0.032336688612197746
C2,dxy,22,-0.039763899250608165
C2,dxy,23,-0.03359096053786533
C2,dxy,24,-0.03062932642888562
C2,dxy,25,-0.030578353793216995
C2,dxy,26,-0.036852716117802206
C2,dxy,27,-0.03309080974277101
C2,dxy,28,-0.028758442690268
C2,dxy,29,-0.026544724757990357
C2,dxy,30,-0.032593390629759356
C2,dxy,31,-0.03563791848680237
C2,dxy,32,-0.03441922362729044
C2,dxy,33,-0.023479163377694783
C2,dxy,34,-0.024182257979006222
C2,dxy,35,-0.0219511925083498
C2,dxy,36,-0.025539300630859192
C2,dxy,37,-0.02511281949188652
C2,dxy,38,-0.026260916608675834
C2,dxy,39,-0.03339220760802595
C2,dxy,40,-0.04172952103193414
C2,dxy,41,-0.04645917605172221
C2,dxy,42,-0.05122232668498467
C2,dxy,43,-0.04664185881860769
C2,dxy,44,-0.044975946634379455
C2,dxy,45,-0.041467156418886056
C2,dxy,46,-0.03315479813554226
C2,dxy,47,-0.03249612163700872
C2,dxy,48,-0.025698675102966445
C2,dxy,49,-0.02215385640985501
C2,dxy,50,-0.027455162627267556
C2,dxy,51,-0.026021677865290117
C2,dxy,52,-0.02971123625943399
C2,dxy,53,-0.034327343335299805
C2,dxy,54,-0.041555376093026265
C2,dxy,55,-0.05649175958968476
C2,dxy,56,-0.06465288053996723
C2,dxy,57,-0.06676664382332531
C2,dxy,58,-0.07473796903940376
C2,dxy,59,-0.07589266177354921
C2,dxy,60,-0.07981489595637038
C2,tlt,-60,-0.0023413593263191205
C2,tlt,-59,0.009410267494517711
C2,tlt,-58,0.011547717001790291
C2,tlt,-57,0.012717795572342958
C2,tlt,-56,0.0085671252320063
C2,tlt,-55,0.003568960025228189
C2,tlt,-54,0.00021331110220711993
C2,tlt,-53,-0.007356779196308618
C2,tlt,-52,-0.015007058854800475
C2,tlt,-51,-0.024221706028642927
C2,tlt,-50,-0.03535079701881582
C2,tlt,-49,-0.04127622912279112
C2,tlt,-48,-0.04267871727389993
C2,tlt,-47,-0.04316836373487214
C2,tlt,-46,-0.04394479710419088
C2,tlt,-45,-0.04878758488047718
C2,tlt,-44,-0.0420203154685034
C2,tlt,-43,-0.03418970228628132
C2,tlt,-42,-0.01883349814640153
C2,tlt,-41,-0.008749915780502313
C2,tlt,-40,0.0006805630642331772
C2,tlt,-39,0.014548061406939192
C2,tlt,-38,0.029098343624824965
C2,tlt,-37,0.040110747565246005
C2,tlt,-36,0.0476679916582956
C2,tlt,-35,0.04171514372518859
C2,tlt,-34,0.03755325325357336
C2,tlt,-33,0.033950894186714854
C2,tlt,-32,0.018495259315857434
C2,tlt,-31,0.0046023591846999865
C2,tlt,-30,-0.01642374786242739
C2,tlt,-29,-0.028288605231063777
C2,tlt,-28,-0.031154886724786467
C2,tlt,-27,-0.030761272306589513
C2,tlt,-26,-0.03868875294777511
C2,tlt,-25,-0.03858585438759863
C2,tlt,-24,-0.03343746906447309
C2,tlt,-23,-0.024206025485801287
C2,tlt,-22,-0.015608809057716293
C2,tlt,-21,-0.014230936412354588
C2,tlt,-20,-0.015168283369367586
C2,tlt,-19,-0.009952429103353871
C2,tlt,-18,0.0008131644336089354
C2,tlt,-17,0.010359610825636054
C2,tlt,-16,0.021022796784250442
C2,tlt,-15,0.014351118781610668
C2,tlt,-14,0.010682245282724873
C2,tlt,-13,-0.0013893781356321634
C2,tlt,-12,-0.016664564266923206
C2,tlt,-11,-0.040034211561900915
C2,tlt,-10,-0.06484462861372879
C2,tlt,-9,-0.08439784100703884
C2,tlt,-8,-0.08640536894796065
C2,tlt,-7,-0.08208573936740365
C2,tlt,-6,-0.06340140897483935
C2,tlt,-5,-0.03596958818230832
C2,tlt,-4,-0.004906726612019371
C2,tlt,-3,0.016507993186302198
C2,tlt,-2,0.019385579803094143
C2,tlt,-1,0.020322936622531478
C2,tlt,0,0.01710297882338745
C2,tlt,1,0.006715535052079526
C2,tlt,2,-0.010386621322276341
C2,tlt,3,-0.030059509131771186
C2,tlt,4,-0.03701595850929118
C2,tlt,5,-0.028105419671398166
C2,tlt,6,-0.025594108622581862
C2,tlt,7,-0.028523471359725622
C2,tlt,8,-0.030778966547605414
C2,tlt,9,-0.031185233270201763
C2,tlt,10,-0.02969127383972508
C2,tlt,11,-0.03641025187738038
C2,tlt,12,-0.04184127708171571
C2,tlt,13,-0.04347271726320044
C2,tlt,14,-0.04205432882039176
C2,tlt,15,-0.03945902684236905
C2,tlt,16,-0.030920270956142883
C2,tlt,17,-0.016661475160201805
C2,tlt,18,-0.0008627444750847715
C2,tlt,19,0.009369754979546044
C2,tlt,20,0.019521414797936315
C2,tlt,21,0.03651228596563624
C2,tlt,22,0.05495741856691931
C2,tlt,23,0.0628324470947679
C2,tlt,24,0.05933373611552902
C2,tlt,25,0.060397135593215856
C2,tlt,26,0.06120449056186369
C2,tlt,27,0.059065462618787715
C2,tlt,28,0.04520195034510623
C2,tlt,29,0.020433109910891943
C2,tlt,30,0.0010446146644035243
C2,tlt,31,-0.014483050166759416
C2,tlt,32,-0.03213889533349587
C2,tlt,33,-0.046500649919466154
C2,tlt,34,-0.05904148913415222
C2,tlt,35,-0.06260692806545662
C2,tlt,36,-0.04973903837451241
C2,tlt,37,-0.039518129778294435
C2,tlt,38,-0.02670065801639592
C2,tlt,39,-0.018051720848344437
C2,tlt,40,-0.01075576110996983
C2,tlt,41,0.0024306522413819528
C2,tlt,42,0.012130760416615847
C2,tlt,43,0.016604863329921015
C2,tlt,44,0.01989073347667698
C2,tlt,45,0.024136468230719032
C2,tlt,46,0.03765064396114346
C2,tlt,47,0.04935999388109773
C2,tlt,48,0.05143644409473931
C2,tlt,49,0.05502322739108395
C2,tlt,50,0.050935221253916085
C2,tlt,51,0.05278558243458516
C2,tlt,52,0.05207596937215097
C2,tlt,53,0.04038217498760852
C2,tlt,54,0.03356084272291366
C2,tlt,55,0.02592227822269318
C2,tlt,56,0.018980969754208554
C2,tlt,57,0.01261190728079607
C2,tlt,58,9.157207912853742e-05
C2,tlt,59,-0.015180912615806005
C2,tlt,60,-0.024459589156723766
C3,eth,-60,-0.04660106737030747
C3,eth,-59,-0.021463126250496786
C3,eth,-58,-0.0022165402940372662
C3,eth,-57,0.014360027534797504
C3,eth,-56,0.025047769339094705
C3,eth,-55,0.023357091973977014
C3,eth,-54,0.01844753159894093
C3,eth,-53,0.009867693128276978
C3,eth,-52,-0.010817417080025801
C3,eth,-51,-0.032368551875687844
C3,eth,-50,-0.0452791915967765
C3,eth,-49,-0.05009871588215923
C3,eth,-48,-0.04486646365177785
C3,eth,-47,-0.0360646557174319
C3,eth,-46,-0.029007919053200524
C3,eth,-45,-0.007259276000791417
C3,eth,-44,0.01606261906220824
C3,eth,-43,0.03689858137428771
C3,eth,-42,0.04495450615244572
C3,eth,-41,0.04611990085360832
C3,eth,-40,0.04141577800616354
C3,eth,-39,0.04040162185630376
C3,eth,-38,0.02367284146645451
C3,eth,-37,0.013672502672611102
C3,eth,-36,-0.0002459318441599152
C3,eth,-35,-0.011515834052537036
C3,eth,-34,-0.020874879408573
C3,eth,-33,-0.02493107418989622
C3,eth,-32,-0.037157216641588636
C3,eth,-31,-0.03394539149675123
C3,eth,-30,-0.04128143576640724
C3,eth,-29,-0.051592355872294035
C3,eth,-28,-0.05437675483563656
C3,eth,-27,-0.056631274007960905
C3,eth,-26,-0.056247102218132575
C3,eth,-25,-0.050795502647804545
C3,eth,-24,-0.05927025470575357
C3,eth,-23,-0.06040695121488304
C3,eth,-22,-0.05447736259564425
C3,eth,-21,-0.046918990446871686
C3,eth,-20,-0.03647361158197749
C3,eth,-19,-0.023846701392727314
C3,eth,-18,-0.01496119720788956
C3,eth,-17,0.002768171110280125
C3,eth,-16,0.01780502268413795
C3,eth,-15,0.027768353851955224
C3,eth,-14,0.024741604390159818
C3,eth,-13,0.012277602019935399
C3,eth,-12,-0.004582480753473925
C3,eth,-11,-0.018833826311164942
C3,eth,-10,-0.02999135963809186
C3,eth,-9,-0.04378443118939035
C3,eth,-8,-0.04540439833872315
C3,eth,-7,-0.04409789384787128
C3,eth,-6,0.08023445857555973
C3,eth,-5,0.19178371641762038
C3,eth,-4,0.31363504927450103
C3,eth,-3,0.427326335977341
C3,eth,-2,0.5464608181454423
C3,eth,-1,0.6544047651987794
C3,eth,0,0.784276482424947
C3,eth,1,0.6880881049590075
C3,eth,2,0.6096021582943015
C3,eth,3,0.5147546496235771
C3,eth,4,0.421111770024284
C3,eth,5,0.32187964840819494
C3,eth,6,0.2194593111851632
C3,eth,7,0.09695754664349102
C3,eth,8,0.08501994753630625
C3,eth,9,0.07051726691305317
C3,eth,10,0.061268264649089486
C3,eth,11,0.05741661766046254
C3,eth,12,0.05666523348214066
C3,eth,13,0.062066594793108755
C3,eth,14,0.06935469768582696
C3,eth,15,0.07347055905265365
C3,eth,16,0.07456246130930734
C3,eth,17,0.07352537986523235
C3,eth,18,0.06257240072032134
C3,eth,19,0.05360435713008078
C3,eth,20,0.043628091582248785
C3,eth,21,0.03995101454140765
C3,eth,22,0.04897560186678849
C3,eth,23,0.05161261101736551
C3,eth,24,0.06147800254705036
C3,eth,25,0.07267098158517385
C3,eth,26,0.07549239759905119
C3,eth,27,0.08375678406839891
C3,eth,28,0.08421225018371178
C3,eth,29,0.07030190326796978
C3,eth,30,0.061207815727746515
C3,eth,31,0.05238164678613112
C3,eth,32,0.04353762078379058
C3,eth,33,0.04434938056530145
C3,eth,34,0.03471524496275809
C3,eth,35,0.028071351636663654
C3,eth,36,0.028374193240689786
C3,eth,37,0.037906613806709066
C3,eth,38,0.04012355468804064
C3,eth,39,0.04494711214110126
C3,eth,40,0.043523911865631544
C3,eth,41,0.04762329707762216
C3,eth,42,0.05493501154720692
C3,eth,43,0.05325265739639791
C3,eth,44,0.037309989126088114
C3,eth,45,0.019041669855740635
C3,eth,46,0.008215658745935729
C3,eth,47,0.00705764239343743
C3,eth,48,0.004693899795947127
C3,eth,49,0.00044911287173111377
C3,eth,50,0.005702976409447063
C3,eth,51,0.018670203518986787
C3,eth,52,0.04248637811817346
C3,eth,53,0.061139326957615835
C3,eth,54,0.06923155206024517
C3,eth,55,0.0760322814431892
C3,eth,56,0.07927657362993835
C3,eth,57,0.07683894798403583
C3,eth,58,0.07223248309611698
C3,eth,59,0.06581747452407538
C3,eth,60,0.051479214845524264
C3,xrp,-60,-0.003221019060006468
C3,xrp,-59,-0.0002959179578927462
C3,xrp,-58,-0.007843185950894978
C3,xrp,-57,-0.012331872324551485
C3,xrp,-56,-0.022548538824434576
C3,xrp,-55,-0.044016066265469375
C3,xrp,-54,-0.058172920297312074
C3,xrp,-53,-0.07158789834717032
C3,xrp,-52,-0.08451620822562127
C3,xrp,-51,-0.09039612700220075
C3,xrp,-50,-0.09174618616280401
C3,xrp,-49,-0.08244935223098654
C3,xrp,-48,-0.06684633217865525
C3,xrp,-47,-0.05117610108496289
C3,xrp,-46,-0.03967697280137224
C3,xrp,-45,-0.021362800340837016
C3,xrp,-44,-0.009689790635594036
C3,xrp,-43,-0.002559182227168117
C3,xrp,-42,-0.007588339494634983
C3,xrp,-41,-0.018254067588318122
C3,xrp,-40,-0.03735861001321087
C3,xrp,-39,-0.05222376833980937
C3,xrp,-38,-0.08147017013573218
C3,xrp,-37,-0.10127158602293188
C3,xrp,-36,-0.11668967000190904
C3,xrp,-35,-0.12373905378090516
C3,xrp,-34,-0.1264286930864558
C3,xrp,-33,-0.11246255671283278
C3,xrp,-32,-0.10716296519586399
C3,xrp,-31,-0.08424501616834423
C3,xrp,-30,-0.06593124111726319
C3,xrp,-29,-0.05543777201107003
C3,xrp,-28,-0.041317668777699844
C3,xrp,-27,-0.027534328640920282
C3,xrp,-26,-0.018282324254633
C3,xrp,-25,-0.00048251758562178925
C3,xrp,-24,0.0017202139491691545
C3,xrp,-23,0.00552276457702695
C3,xrp,-22,0.013037040784495375
C3,xrp,-21,0.01226896112575447
C3,xrp,-20,0.010624740407526291
C3,xrp,-19,0.0018829354603544872
C3,xrp,-18,-0.009743967984495007
C3,xrp,-17,-0.014661474676532452
C3,xrp,-16,-0.027377815775108456
C3,xrp,-15,-0.028679674591926232
C3,xrp,-14,-0.03554362788447369
C3,xrp,-13,-0.045491889473547854
C3,xrp,-12,-0.04848881514758147
C3,xrp,-11,-0.05555937477610516
C3,xrp,-10,-0.05297150164990658
C3,xrp,-9,-0.04222929199489778
C3,xrp,-8,-0.04358419331104221
C3,xrp,-7,-0.04007151600713604
C3,xrp,-6,0.04536879949612073
C3,xrp,-5,0.11630885954815309
C3,xrp,-4,0.19983492857189517
C3,xrp,-3,0.272980362722292
C3,xrp,-2,0.34519549615889655
C3,xrp,-1,0.4141212222084907
C3,xrp,0,0.5031360506217342
C3,xrp,1,0.43930219848211055
C3,xrp,2,0.39328139423067704
C3,xrp,3,0.3295447611683361
C3,xrp,4,0.26471393733431553
C3,xrp,5,0.20045040098540665
C3,xrp,6,0.13764005650378375
C3,xrp,7,0.05603760455631449
C3,xrp,8,0.04544405044502603
C3,xrp,9,0.03236186939366591
C3,xrp,10,0.03392654310614429
C3,xrp,11,0.041951708360198105
C3,xrp,12,0.04862832639798753
C3,xrp,13,0.061477070433076667
C3,xrp,14,0.07618707324182068
C3,xrp,15,0.09397929179286763
C3,xrp,16,0.10454653787513364
C3,xrp,17,0.10688051950717804
C3,xrp,18,0.10365730050402155
C3,xrp,19,0.09971121415503434
C3,xrp,20,0.09435855579392727
C3,xrp,21,0.09343126332053031
C3,xrp,22,0.1026623787997038
C3,xrp,23,0.1066330159702556
C3,xrp,24,0.11498094903833421
C3,xrp,25,0.12312893562453435
C3,xrp,26,0.12362310214239175
C3,xrp,27,0.12383956895722058
C3,xrp,28,0.11546246677760737
C3,xrp,29,0.09421437799287641
C3,xrp,30,0.08158862767693315
C3,xrp,31,0.06867633193174386
C3,xrp,32,0.04974525089173988
C3,xrp,33,0.04308485581326715
C3,xrp,34,0.03276613812861078
C3,xrp,35,0.026261919556446432
C3,xrp,36,0.019619044970956505
C3,xrp,37,0.01939872486019061
C3,xrp,38,0.01682748893908122
C3,xrp,39,0.02042990166889945
C3,xrp,40,0.019943398472277923
C3,xrp,41,0.018357509060456804
C3,xrp,42,0.019901594236679417
C3,xrp,43,0.022938109104203526
C3,xrp,44,0.011947755605807171
C3,xrp,45,-0.006474676723262342
C3,xrp,46,-0.023643510008894687
C3,xrp,47,-0.039270912427365454
C3,xrp,48,-0.048894726607143536
C3,xrp,49,-0.057925700504622944
C3,xrp,50,-0.06436838850363827
C3,xrp,51,-0.06205492231746913
C3,xrp,52,-0.044905663876852284
C3,xrp,53,-0.0211123201874344
C3,xrp,54,-0.000226369606741639
C3,xrp,55,0.020938531251728752
C3,xrp,56,0.04121093568358598
C3,xrp,57,0.06083956062207328
C3,xrp,58,0.07972849046906172
C3,xrp,59,0.09435849393094153
C3,xrp,60,0.09598660646636248
C3,sol,-60,-0.06941913773799555
C3,sol,-59,-0.06869480699246183
C3,sol,-58,-0.05760626756854014
C3,sol,-57,-0.043556358099290565
C3,sol,-56,-0.03253165794406728
C3,sol,-55,-0.021116683779399337
C3,sol,-54,0.0023551257401838773
C3,sol,-53,0.019852329654284507
C3,sol,-52,0.03610751599150587
C3,sol,-51,0.03281678223758682
C3,sol,-50,0.024372553244604783
C3,sol,-49,0.012034307857294453
C3,sol,-48,0.008888700505575355
C3,sol,-47,-0.010664322446777806
C3,sol,-46,-0.026471362320211172
C3,sol,-45,-0.037327936427252226
C3,sol,-44,-0.03155468976598607
C3,sol,-43,-0.024696045034607858
C3,sol,-42,-0.01589547596820497
C3,sol,-41,-0.016284052342212006
C3,sol,-40,-0.0028365061687577043
C3,sol,-39,0.011415456622403291
C3,sol,-38,0.019848928293132763
C3,sol,-37,0.0265994439090633
C3,sol,-36,0.03258743526254116
C3,sol,-35,0.041631533654921185
C3,sol,-34,0.051787602250346856
C3,sol,-33,0.06246777202658669
C3,sol,-32,0.060929468548108136
C3,sol,-31,0.061507689929191464
C3,sol,-30,0.06186804725034398
C3,sol,-29,0.05674692418199749
C3,sol,-28,0.04389554049780901
C3,sol,-27,0.02501056131876915
C3,sol,-26,-0.0029274585288430193
C3,sol,-25,-0.022854306010319063
C3,sol,-24,-0.05083289845022695
C3,sol,-23,-0.08273134317801854
C3,sol,-22,-0.10257676222512563
C3,sol,-21,-0.11099698708020635
C3,sol,-20,-0.10492961371874121
C3,sol,-19,-0.0937644561994533
C3,sol,-18,-0.08679156591403044
C3,sol,-17,-0.07343409304889281
C3,sol,-16,-0.05624213172565888
C3,sol,-15,-0.03825816109388666
C3,sol,-14,-0.03410570575813987
C3,sol,-13,-0.03860925678787384
C3,sol,-12,-0.03663645546361972
C3,sol,-11,-0.02652775186192423
C3,sol,-10,-0.003851893910228745
C3,sol,-9,0.006858186051652335
C3,sol,-8,0.007141071369543696
C3,sol,-7,0.014407261424250044
C3,sol,-6,0.09339886651175257
C3,sol,-5,0.15251450751105544
C3,sol,-4,0.216765378479044
C3,sol,-3,0.2694335898591643
C3,sol,-2,0.34379080615644125
C3,sol,-1,0.41947151270222255
C3,sol,0,0.5035501639262239
C3,sol,1,0.44784382945278045
C3,sol,2,0.40574977103053134
C3,sol,3,0.3529660207327531
C3,sol,4,0.3014267771597046
C3,sol,5,0.23429957396689507
C3,sol,6,0.16382189728603447
C3,sol,7,0.09697444309984864
C3,sol,8,0.0927613913519592
C3,sol,9,0.09723686179276195
C3,sol,10,0.10096164058319901
C3,sol,11,0.10080205320273745
C3,sol,12,0.10445124279424542
C3,sol,13,0.11862628381108259
C3,sol,14,0.11749700187750337
C3,sol,15,0.1313565587194817
C3,sol,16,0.13200970463031647
C3,sol,17,0.13065256133098202
C3,sol,18,0.12747893472927962
C3,sol,19,0.1318435219837209
C3,sol,20,0.13358987518281631
C3,sol,21,0.13743727697094146
C3,sol,22,0.13365193084188332
C3,sol,23,0.12938752701088027
C3,sol,24,0.13432056846575072
C3,sol,25,0.14026710353308897
C3,sol,26,0.1284419214208421
C3,sol,27,0.12203864446299245
C3,sol,28,0.11508357900146668
C3,sol,29,0.10126451460327392
C3,sol,30,0.09956897178004495
C3,sol,31,0.09047080986775095
C3,sol,32,0.0832670913061259
