asset,date,close,sma_50w,sma_200w,below_sma_50w,below_sma_200w,event_first_below_50w,event_first_below_200w,event_reclaim_50w,event_reclaim_200w
mstr,2004-08-02,3.319999933242798,5.01,4.52,True,True,False,False,False,False
mstr,2004-08-09,3.1050000190734863,4.99,4.43,True,True,False,False,False,False
mstr,2004-08-16,3.4670000076293945,4.97,4.33,True,True,False,False,False,False
mstr,2004-08-23,3.5380001068115234,4.95,4.22,True,True,False,False,False,False
mstr,2004-08-30,3.3299999237060547,4.92,4.12,True,True,False,False,False,False
mstr,2004-09-06,3.7100000381469727,4.9,4.03,True,True,False,False,False,False
mstr,2004-09-13,4.0970001220703125,4.88,3.95,True,False,False,False,False,True
mstr,2004-09-20,4.085999965667725,4.86,3.89,True,False,False,False,False,False
mstr,2004-09-27,4.188000202178955,4.85,3.85,True,False,False,False,False,False
mstr,2004-10-04,4.251999855041504,4.84,3.8,True,False,False,False,False,False
mstr,2004-10-11,4.316999912261963,4.81,3.75,True,False,False,False,False,False
mstr,2004-10-18,4.547999858856201,4.8,3.72,True,False,False,False,False,False
mstr,2004-10-25,5.998000144958496,4.81,3.71,False,False,False,False,True,False
mstr,2004-11-01,6.310999870300293,4.83,3.69,False,False,False,False,False,False
mstr,2004-11-08,6.678999900817871,4.86,3.65,False,False,False,False,False,False
mstr,2004-11-15,6.369999885559082,4.88,3.61,False,False,False,False,False,False
mstr,2004-11-22,6.5,4.91,3.56,False,False,False,False,False,False
mstr,2004-11-29,6.495999813079834,4.94,3.52,False,False,False,False,False,False
mstr,2004-12-06,6.385000228881836,4.96,3.5,False,False,False,False,False,False
mstr,2004-12-13,5.96999979019165,4.98,3.48,False,False,False,False,False,False
mstr,2004-12-20,6.074999809265137,4.99,3.46,False,False,False,False,False,False
mstr,2004-12-27,6.025000095367432,5.0,3.45,False,False,False,False,False,False
mstr,2005-01-03,5.63100004196167,5.0,3.44,False,False,False,False,False,False
mstr,2005-01-10,5.815999984741211,4.99,3.44,False,False,False,False,False,False
mstr,2005-01-17,5.881999969482422,4.98,3.45,False,False,False,False,False,False
mstr,2005-01-24,6.940000057220459,4.99,3.48,False,False,False,False,False,False
mstr,2005-01-31,7.614999771118164,5.02,3.5,False,False,False,False,False,False
mstr,2005-02-07,6.931000232696533,5.04,3.52,False,False,False,False,False,False
mstr,2005-02-14,7.099999904632568,5.05,3.53,False,False,False,False,False,False
mstr,2005-02-21,7.165999889373779,5.07,3.54,False,False,False,False,False,False
mstr,2005-02-28,7.027999877929688,5.11,3.55,False,False,False,False,False,False
mstr,2005-03-07,6.488999843597412,5.14,3.56,False,False,False,False,False,False
mstr,2005-03-14,6.006999969482422,5.15,3.57,False,False,False,False,False,False
mstr,2005-03-21,5.934999942779541,5.16,3.58,False,False,False,False,False,False
mstr,2005-03-28,5.526999950408936,5.17,3.59,False,False,False,False,False,False
mstr,2005-04-04,5.539000034332275,5.18,3.6,False,False,False,False,False,False
mstr,2005-04-11,5.415999889373779,5.19,3.61,False,False,False,False,False,False
mstr,2005-04-18,5.449999809265137,5.21,3.62,False,False,False,False,False,False
mstr,2005-04-25,4.3480000495910645,5.21,3.63,True,False,True,False,False,False
mstr,2005-05-02,4.776999950408936,5.21,3.63,True,False,False,False,False,False
mstr,2005-05-09,5.086999893188477,5.21,3.64,True,False,False,False,False,False
mstr,2005-05-16,5.307000160217285,5.23,3.65,False,False,False,False,True,False
mstr,2005-05-23,5.527999877929688,5.24,3.67,False,False,False,False,False,False
mstr,2005-05-30,5.183000087738037,5.26,3.68,True,False,True,False,False,False
mstr,2005-06-06,5.169000148773193,5.28,3.69,True,False,False,False,False,False
mstr,2005-06-13,5.039999961853027,5.3,3.7,True,False,False,False,False,False
mstr,2005-06-20,5.289000034332275,5.32,3.71,True,False,False,False,False,False
mstr,2005-06-27,5.400000095367432,5.36,3.72,False,False,False,False,True,False
mstr,2005-07-04,5.815000057220459,5.4,3.74,False,False,False,False,False,False
mstr,2005-07-11,6.7820000648498535,5.46,3.77,False,False,False,False,False,False
mstr,2005-07-18,6.78000020980835,5.53,3.79,False,False,False,False,False,False
mstr,2005-07-25,7.715000152587891,5.62,3.83,False,False,False,False,False,False
mstr,2005-08-01,7.339000225067139,5.7,3.86,False,False,False,False,False,False
mstr,2005-08-08,7.631999969482422,5.78,3.89,False,False,False,False,False,False
mstr,2005-08-15,7.541999816894531,5.86,3.91,False,False,False,False,False,False
mstr,2005-08-22,7.409999847412109,5.94,3.94,False,False,False,False,False,False
mstr,2005-08-29,7.60699987411499,6.01,3.96,False,False,False,False,False,False
mstr,2005-09-05,7.539999961853027,6.08,3.99,False,False,False,False,False,False
mstr,2005-09-12,7.321000099182129,6.14,4.01,False,False,False,False,False,False
mstr,2005-09-19,6.90500020980835,6.19,4.03,False,False,False,False,False,False
mstr,2005-09-26,7.02899980545044,6.25,4.05,False,False,False,False,False,False
mstr,2005-10-03,6.74399995803833,6.29,4.06,False,False,False,False,False,False
mstr,2005-10-10,6.885000228881836,6.31,4.07,False,False,False,False,False,False
mstr,2005-10-17,7.23799991607666,6.33,4.09,False,False,False,False,False,False
mstr,2005-10-24,6.75600004196167,6.33,4.1,False,False,False,False,False,False
mstr,2005-10-31,7.340000152587891,6.35,4.12,False,False,False,False,False,False
mstr,2005-11-07,7.739999771118164,6.37,4.14,False,False,False,False,False,False
mstr,2005-11-14,7.820000171661377,6.4,4.16,False,False,False,False,False,False
mstr,2005-11-21,7.736999988555908,6.43,4.18,False,False,False,False,False,False
mstr,2005-11-28,7.46999979019165,6.46,4.2,False,False,False,False,False,False
mstr,2005-12-05,7.755000114440918,6.49,4.23,False,False,False,False,False,False
mstr,2005-12-12,8.048999786376953,6.53,4.25,False,False,False,False,False,False
mstr,2005-12-19,8.369999885559082,6.59,4.28,False,False,False,False,False,False
mstr,2005-12-26,8.267000198364258,6.63,4.31,False,False,False,False,False,False
mstr,2006-01-02,9.45199966430664,6.71,4.34,False,False,False,False,False,False
mstr,2006-01-09,9.562999725341797,6.76,4.37,False,False,False,False,False,False
mstr,2006-01-16,9.324000358581545,6.79,4.4,False,False,False,False,False,False
mstr,2006-01-23,9.793999671936035,6.85,4.44,False,False,False,False,False,False
mstr,2006-01-30,9.317999839782717,6.89,4.47,False,False,False,False,False,False
mstr,2006-02-06,9.236000061035156,6.94,4.5,False,False,False,False,False,False
mstr,2006-02-13,9.255999565124512,6.98,4.54,False,False,False,False,False,False
mstr,2006-02-20,9.486000061035156,7.04,4.57,False,False,False,False,False,False
mstr,2006-02-27,9.998000144958496,7.12,4.61,False,False,False,False,False,False
mstr,2006-03-06,9.949999809265137,7.2,4.66,False,False,False,False,False,False
mstr,2006-03-13,10.654999732971191,7.3,4.7,False,False,False,False,False,False
mstr,2006-03-20,10.463000297546388,7.4,4.75,False,False,False,False,False,False
mstr,2006-03-27,10.529000282287598,7.5,4.79,False,False,False,False,False,False
mstr,2006-04-03,10.425000190734863,7.6,4.84,False,False,False,False,False,False
mstr,2006-04-10,10.272000312805176,7.72,4.88,False,False,False,False,False,False
mstr,2006-04-17,10.645999908447266,7.84,4.93,False,False,False,False,False,False
mstr,2006-04-24,9.37399959564209,7.92,4.98,False,False,False,False,False,False
mstr,2006-05-01,10.581000328063965,8.03,5.03,False,False,False,False,False,False
mstr,2006-05-08,10.324000358581545,8.13,5.08,False,False,False,False,False,False
mstr,2006-05-15,9.70300006866455,8.22,5.12,False,False,False,False,False,False
mstr,2006-05-22,9.585000038146973,8.31,5.17,False,False,False,False,False,False
mstr,2006-05-29,9.583999633789062,8.4,5.21,False,False,False,False,False,False
mstr,2006-06-05,8.961000442504883,8.47,5.26,False,False,False,False,False,False
mstr,2006-06-12,9.362000465393066,8.55,5.3,False,False,False,False,False,False
mstr,2006-06-19,9.28499984741211,8.62,5.34,False,False,False,False,False,False
mstr,2006-06-26,9.751999855041504,8.68,5.38,False,False,False,False,False,False
mstr,2006-07-03,8.72700023651123,8.72,5.42,False,False,False,False,False,False
mstr,2006-07-10,8.109000205993652,8.72,5.45,True,False,True,False,False,False
mstr,2006-07-17,7.914000034332275,8.74,5.49,True,False,False,False,False,False
mstr,2006-07-24,8.482999801635742,8.75,5.53,True,False,False,False,False,False
mstr,2006-07-31,8.673999786376953,8.78,5.57,True,False,False,False,False,False
mstr,2006-08-07,9.069000244140623,8.81,5.61,False,False,False,False,True,False
mstr,2006-08-14,9.317999839782717,8.84,5.65,False,False,False,False,False,False
mstr,2006-08-21,9.005000114440918,8.87,5.69,False,False,False,False,False,False
mstr,2006-08-28,9.16100025177002,8.91,5.73,False,False,False,False,False,False
mstr,2006-09-04,9.071000099182127,8.95,5.76,False,False,False,False,False,False
mstr,2006-09-11,9.58899974822998,9.0,5.81,False,False,False,False,False,False
mstr,2006-09-18,9.611000061035156,9.06,5.84,False,False,False,False,False,False
mstr,2006-09-25,10.18299961090088,9.13,5.89,False,False,False,False,False,False
mstr,2006-10-02,10.479000091552734,9.19,5.93,False,False,False,False,False,False
mstr,2006-10-09,11.00100040435791,9.28,5.98,False,False,False,False,False,False
mstr,2006-10-16,11.07699966430664,9.35,6.02,False,False,False,False,False,False
mstr,2006-10-23,12.019000053405762,9.44,6.08,False,False,False,False,False,False
mstr,2006-10-30,11.890999794006348,9.52,6.13,False,False,False,False,False,False
mstr,2006-11-06,12.501999855041504,9.61,6.18,False,False,False,False,False,False
mstr,2006-11-13,12.48900032043457,9.71,6.24,False,False,False,False,False,False
mstr,2006-11-20,12.595999717712402,9.81,6.29,False,False,False,False,False,False
mstr,2006-11-27,11.906000137329102,9.89,6.34,False,False,False,False,False,False
mstr,2006-12-04,11.619999885559082,9.95,6.39,False,False,False,False,False,False
mstr,2006-12-11,11.309000015258787,10.01,6.44,False,False,False,False,False,False
mstr,2006-12-18,11.479999542236328,10.05,6.48,False,False,False,False,False,False
mstr,2006-12-25,11.401000022888184,10.09,6.53,False,False,False,False,False,False
mstr,2007-01-01,11.555999755859377,10.14,6.58,False,False,False,False,False,False
mstr,2007-01-08,12.215999603271484,10.18,6.63,False,False,False,False,False,False
mstr,2007-01-15,12.185999870300291,10.24,6.67,False,False,False,False,False,False
mstr,2007-01-22,12.593999862670898,10.31,6.72,False,False,False,False,False,False
mstr,2007-01-29,12.312000274658203,10.37,6.77,False,False,False,False,False,False
mstr,2007-02-05,12.482000350952148,10.43,6.82,False,False,False,False,False,False
mstr,2007-02-12,12.640000343322754,10.48,6.87,False,False,False,False,False,False
mstr,2007-02-19,12.795000076293944,10.54,6.92,False,False,False,False,False,False
mstr,2007-02-26,12.343000411987305,10.57,6.97,False,False,False,False,False,False
mstr,2007-03-05,12.38700008392334,10.61,7.02,False,False,False,False,False,False
mstr,2007-03-12,12.256999969482422,10.65,7.06,False,False,False,False,False,False
mstr,2007-03-19,12.878000259399414,10.7,7.11,False,False,False,False,False,False
mstr,2007-03-26,12.638999938964844,10.74,7.16,False,False,False,False,False,False
mstr,2007-04-02,12.40999984741211,10.78,7.2,False,False,False,False,False,False
mstr,2007-04-09,11.565999984741213,10.82,7.24,False,False,False,False,False,False
mstr,2007-04-16,11.711000442504885,10.84,7.28,False,False,False,False,False,False
mstr,2007-04-23,11.59000015258789,10.87,7.32,False,False,False,False,False,False
mstr,2007-04-30,11.666999816894531,10.91,7.36,False,False,False,False,False,False
mstr,2007-05-07,10.373000144958496,10.92,7.39,True,False,True,False,False,False
mstr,2007-05-14,10.383000373840332,10.94,7.42,True,False,False,False,False,False
mstr,2007-05-21,10.300000190734863,10.97,7.45,True,False,False,False,False,False
mstr,2007-05-28,10.395999908447266,10.99,7.48,True,False,False,False,False,False
mstr,2007-06-04,9.850000381469728,11.0,7.51,True,False,False,False,False,False
mstr,2007-06-11,9.60200023651123,11.0,7.54,True,False,False,False,False,False
mstr,2007-06-18,9.54800033569336,11.01,7.57,True,False,False,False,False,False
mstr,2007-06-25,9.449000358581545,11.04,7.59,True,False,False,False,False,False
mstr,2007-07-02,9.656000137329102,11.07,7.62,True,False,False,False,False,False
mstr,2007-07-09,9.600000381469728,11.1,7.64,True,False,False,False,False,False
mstr,2007-07-16,9.144000053405762,11.11,7.67,True,False,False,False,False,False
mstr,2007-07-23,7.407000064849853,11.07,7.68,True,True,False,True,False,False
mstr,2007-07-30,6.932000160217285,11.03,7.69,True,True,False,False,False,False
mstr,2007-08-06,7.013999938964844,10.99,7.7,True,True,False,False,False,False
mstr,2007-08-13,7.005000114440918,10.94,7.71,True,True,False,False,False,False
mstr,2007-08-20,7.605000019073486,10.91,7.72,True,True,False,False,False,False
mstr,2007-08-27,6.923999786376953,10.86,7.73,True,True,False,False,False,False
mstr,2007-09-03,6.964000225067139,10.81,7.74,True,True,False,False,False,False
mstr,2007-09-10,6.890999794006348,10.74,7.75,True,True,False,False,False,False
mstr,2007-09-17,7.230000019073486,10.68,7.76,True,True,False,False,False,False
mstr,2007-09-24,7.934000015258789,10.61,7.77,True,False,False,False,False,True
mstr,2007-10-01,8.088000297546387,10.55,7.78,True,False,False,False,False,False
mstr,2007-10-08,7.945000171661377,10.47,7.8,True,False,False,False,False,False
mstr,2007-10-15,8.472000122070312,10.4,7.82,True,False,False,False,False,False
mstr,2007-10-22,8.60200023651123,10.33,7.83,True,False,False,False,False,False
mstr,2007-10-29,10.04599952697754,10.28,7.86,True,False,False,False,False,False
mstr,2007-11-05,10.09000015258789,10.23,7.88,True,False,False,False,False,False
mstr,2007-11-12,10.729000091552734,10.2,7.9,False,False,False,False,True,False
mstr,2007-11-19,10.680999755859377,10.19,7.93,False,False,False,False,False,False
mstr,2007-11-26,10.085000038146973,10.16,7.95,True,False,False,False,False,False
mstr,2007-12-03,10.274999618530272,10.14,7.97,False,False,False,False,False,False
mstr,2007-12-10,9.52400016784668,10.1,7.99,True,False,True,False,False,False
mstr,2007-12-17,9.491999626159668,10.06,8.0,True,False,False,False,False,False
mstr,2007-12-24,9.496999740600586,10.0,8.02,True,False,False,False,False,False
mstr,2007-12-31,8.401000022888184,9.93,8.03,True,False,False,False,False,False
mstr,2008-01-07,7.282000064849853,9.82,8.03,True,True,False,True,False,False
mstr,2008-01-14,7.10699987411499,9.72,8.04,True,True,False,False,False,False
mstr,2008-01-21,7.136000156402588,9.61,8.05,True,True,False,False,False,False
mstr,2008-01-28,7.242000102996826,9.5,8.06,True,True,False,False,False,False
mstr,2008-02-04,6.715000152587891,9.38,8.07,True,True,False,False,False,False
mstr,2008-02-11,6.6579999923706055,9.27,8.08,True,True,False,False,False,False
mstr,2008-02-18,6.72599983215332,9.15,8.09,True,True,False,False,False,False
mstr,2008-02-25,6.651999950408936,9.04,8.1,True,True,False,False,False,False
mstr,2008-03-03,6.5929999351501465,8.92,8.11,True,True,False,False,False,False
mstr,2008-03-10,6.872000217437744,8.8,8.12,True,True,False,False,False,False
mstr,2008-03-17,7.3979997634887695,8.7,8.13,True,True,False,False,False,False
mstr,2008-03-24,7.355000019073486,8.62,8.14,True,True,False,False,False,False
mstr,2008-03-31,8.034000396728516,8.54,8.16,True,True,False,False,False,False
mstr,2008-04-07,7.480999946594238,8.46,8.18,True,True,False,False,False,False
mstr,2008-04-14,8.423999786376953,8.4,8.2,False,False,False,False,True,True
mstr,2008-04-21,8.78600025177002,8.36,8.22,False,False,False,False,False,False
mstr,2008-04-28,7.341000080108643,8.3,8.23,True,True,True,True,False,False
mstr,2008-05-05,7.717000007629394,8.25,8.25,True,True,False,False,False,False
mstr,2008-05-12,7.830999851226807,8.2,8.27,True,True,False,False,False,False
mstr,2008-05-19,7.925000190734863,8.16,8.3,True,True,False,False,False,False
mstr,2008-05-26,7.960999965667725,8.13,8.32,True,True,False,False,False,False
mstr,2008-06-02,7.663000106811523,8.09,8.34,True,True,False,False,False,False
mstr,2008-06-09,7.502999782562256,8.05,8.36,True,True,False,False,False,False
mstr,2008-06-16,7.300000190734863,8.01,8.38,True,True,False,False,False,False
mstr,2008-06-23,6.829999923706055,7.95,8.39,True,True,False,False,False,False
mstr,2008-06-30,6.3420000076293945,7.89,8.41,True,True,False,False,False,False
mstr,2008-07-07,6.51200008392334,7.88,8.42,True,True,False,False,False,False
mstr,2008-07-14,6.302999973297119,7.86,8.44,True,True,False,False,False,False
mstr,2008-07-21,6.190000057220459,7.85,8.45,True,True,False,False,False,False
mstr,2008-07-28,6.056000232696533,7.83,8.45,True,True,False,False,False,False
mstr,2008-08-04,6.256999969482422,7.8,8.46,True,True,False,False,False,False
mstr,2008-08-11,6.593999862670898,7.79,8.48,True,True,False,False,False,False
mstr,2008-08-18,6.679999828338623,7.79,8.49,True,True,False,False,False,False
mstr,2008-08-25,6.415999889373779,7.78,8.49,True,True,False,False,False,False
mstr,2008-09-01,6.425000190734863,7.76,8.49,True,True,False,False,False,False
mstr,2008-09-08,6.4629998207092285,7.73,8.49,True,True,False,False,False,False
mstr,2008-09-15,5.894999980926514,7.69,8.49,True,True,False,False,False,False
mstr,2008-09-22,6.209000110626221,7.66,8.48,True,True,False,False,False,False
mstr,2008-09-29,5.301000118255615,7.59,8.48,True,True,False,False,False,False
mstr,2008-10-06,4.074999809265137,7.5,8.47,True,True,False,False,False,False
mstr,2008-10-13,4.135000228881836,7.38,8.46,True,True,False,False,False,False
mstr,2008-10-20,4.057000160217285,7.26,8.45,True,True,False,False,False,False
mstr,2008-10-27,3.937000036239624,7.13,8.44,True,True,False,False,False,False
mstr,2008-11-03,3.753999948501587,6.99,8.43,True,True,False,False,False,False
mstr,2008-11-10,3.5510001182556152,6.86,8.42,True,True,False,False,False,False
mstr,2008-11-17,3.3580000400543213,6.72,8.4,True,True,False,False,False,False
mstr,2008-11-24,3.568000078201294,6.6,8.39,True,True,False,False,False,False
mstr,2008-12-01,3.4609999656677246,6.48,8.37,True,True,False,False,False,False
mstr,2008-12-08,3.319000005722046,6.36,8.35,True,True,False,False,False,False
mstr,2008-12-15,3.594000101089477,6.26,8.33,True,True,False,False,False,False
mstr,2008-12-22,3.500999927520752,6.18,8.31,True,True,False,False,False,False
mstr,2008-12-29,3.7279999256134033,6.12,8.3,True,True,False,False,False,False
mstr,2009-01-05,3.796000003814697,6.05,8.28,True,True,False,False,False,False
mstr,2009-01-12,3.775000095367432,5.98,8.27,True,True,False,False,False,False
mstr,2009-01-19,3.7730000019073486,5.92,8.26,True,True,False,False,False,False
mstr,2009-01-26,3.869999885559082,5.87,8.25,True,True,False,False,False,False
mstr,2009-02-02,4.166999816894531,5.81,8.25,True,True,False,False,False,False
mstr,2009-02-09,4.054999828338623,5.76,8.24,True,True,False,False,False,False
mstr,2009-02-16,3.95199990272522,5.71,8.23,True,True,False,False,False,False
mstr,2009-02-23,3.6530001163482666,5.65,8.23,True,True,False,False,False,False
mstr,2009-03-02,3.380000114440918,5.57,8.22,True,True,False,False,False,False
mstr,2009-03-09,3.3469998836517334,5.48,8.21,True,True,False,False,False,False
mstr,2009-03-16,3.4600000381469727,5.39,8.2,True,True,False,False,False,False
mstr,2009-03-23,3.414999961853028,5.31,8.19,True,True,False,False,False,False
mstr,2009-03-30,3.812999963760376,5.22,8.19,True,True,False,False,False,False
mstr,2009-04-06,3.867000102996826,5.12,8.18,True,True,False,False,False,False
mstr,2009-04-13,3.999000072479248,5.05,8.17,True,True,False,False,False,False
mstr,2009-04-20,3.940999984741211,4.98,8.17,True,True,False,False,False,False
mstr,2009-04-27,3.884000062942505,4.9,8.16,True,True,False,False,False,False
mstr,2009-05-04,4.38100004196167,4.83,8.15,True,True,False,False,False,False
mstr,2009-05-11,4.5960001945495605,4.76,8.14,True,True,False,False,False,False
mstr,2009-05-18,4.531000137329102,4.7,8.13,True,True,False,False,False,False
mstr,2009-05-25,4.679999828338623,4.64,8.11,False,True,False,False,True,False
mstr,2009-06-01,4.892000198364258,4.59,8.1,False,True,False,False,False,False
mstr,2009-06-08,4.880000114440918,4.56,8.09,False,True,False,False,False,False
mstr,2009-06-15,5.211999893188477,4.53,8.08,False,True,False,False,False,False
mstr,2009-06-22,5.079999923706055,4.5,8.07,False,True,False,False,False,False
mstr,2009-06-29,4.933000087738037,4.48,8.05,False,True,False,False,False,False
mstr,2009-07-06,5.105999946594238,4.46,8.04,False,True,False,False,False,False
mstr,2009-07-13,5.394999980926514,4.44,8.03,False,True,False,False,False,False
mstr,2009-07-20,5.900000095367432,4.44,8.03,False,True,False,False,False,False
mstr,2009-07-27,6.0920000076293945,4.43,8.02,False,True,False,False,False,False
mstr,2009-08-03,6.3429999351501465,4.42,8.02,False,True,False,False,False,False
mstr,2009-08-10,6.171000003814697,4.41,8.02,False,True,False,False,False,False
mstr,2009-08-17,6.198999881744385,4.41,8.01,False,True,False,False,False,False
mstr,2009-08-24,6.177999973297119,4.4,8.01,False,True,False,False,False,False
mstr,2009-08-31,6.515999794006348,4.42,8.0,False,True,False,False,False,False
mstr,2009-09-07,6.6570000648498535,4.42,8.0,False,True,False,False,False,False
mstr,2009-09-14,6.7230000495910645,4.45,7.99,False,True,False,False,False,False
mstr,2009-09-21,7.131999969482422,4.51,7.99,False,True,False,False,False,False
mstr,2009-09-28,6.956999778747559,4.57,7.99,False,True,False,False,False,False
mstr,2009-10-05,7.201000213623047,4.63,7.98,False,True,False,False,False,False
mstr,2009-10-12,7.372000217437744,4.7,7.98,False,True,False,False,False,False
mstr,2009-10-19,7.570000171661377,4.78,7.98,False,True,False,False,False,False
mstr,2009-10-26,8.72700023651123,4.88,7.98,False,False,False,False,False,True
mstr,2009-11-02,8.62600040435791,4.99,7.97,False,False,False,False,False,False
mstr,2009-11-09,8.989999771118164,5.1,7.97,False,False,False,False,False,False
mstr,2009-11-16,8.946000099182129,5.21,7.97,False,False,False,False,False,False
mstr,2009-11-23,8.8100004196167,5.32,7.96,False,False,False,False,False,False
mstr,2009-11-30,8.979999542236328,5.42,7.96,False,False,False,False,False,False
mstr,2009-12-07,8.708000183105469,5.53,7.96,False,False,False,False,False,False
mstr,2009-12-14,8.819000244140625,5.63,7.96,False,False,False,False,False,False
mstr,2009-12-21,9.53600025177002,5.74,7.96,False,False,False,False,False,False
mstr,2009-12-28,9.402000427246094,5.86,7.96,False,False,False,False,False,False
mstr,2010-01-04,9.5,5.97,7.95,False,False,False,False,False,False
mstr,2010-01-11,10.359000205993652,6.1,7.95,False,False,False,False,False,False
mstr,2010-01-18,9.701000213623049,6.21,7.95,False,False,False,False,False,False
mstr,2010-01-25,9.371999740600586,6.32,7.94,False,False,False,False,False,False
mstr,2010-02-01,7.913000106811523,6.4,7.93,False,True,False,False,False,False
mstr,2010-02-08,8.479999542236328,6.49,7.92,False,False,False,False,False,True
mstr,2010-02-15,8.565999984741211,6.6,7.91,False,False,False,False,False,False
mstr,2010-02-22,8.862000465393066,6.71,7.91,False,False,False,False,False,False
mstr,2010-03-01,9.133000373840332,6.82,7.9,False,False,False,False,False,False
mstr,2010-03-08,8.748000144958496,6.93,7.89,False,False,False,False,False,False
mstr,2010-03-15,8.927000045776367,7.03,7.89,False,False,False,False,False,False
mstr,2010-03-22,8.5,7.12,7.88,False,False,False,False,False,False
mstr,2010-03-29,8.54699993133545,7.21,7.88,False,False,False,False,False,False
mstr,2010-04-05,8.545999526977539,7.31,7.88,False,False,False,False,False,False
mstr,2010-04-12,8.428999900817871,7.4,7.87,False,False,False,False,False,False
mstr,2010-04-19,8.777999877929688,7.48,7.87,False,False,False,False,False,False
mstr,2010-04-26,7.659999847412109,7.55,7.86,False,True,False,True,False,False
mstr,2010-05-03,6.882999897003174,7.59,7.85,True,True,False,False,False,False
mstr,2010-05-10,7.709000110626221,7.65,7.85,False,True,False,False,False,False
mstr,2010-05-17,7.639999866485596,7.71,7.85,True,True,True,False,False,False
mstr,2010-05-24,7.705999851226807,7.76,7.84,True,True,False,False,False,False
mstr,2010-05-31,7.460000038146973,7.81,7.84,True,True,False,False,False,False
mstr,2010-06-07,7.570000171661377,7.86,7.83,True,True,False,False,False,False
mstr,2010-06-14,7.85099983215332,7.92,7.82,True,False,False,False,False,False
mstr,2010-06-21,7.598999977111816,7.97,7.81,True,True,False,True,False,False
mstr,2010-06-28,7.447999954223633,8.01,7.81,True,True,False,False,False,False
mstr,2010-07-05,7.543000221252441,8.04,7.8,True,True,False,False,False,False
mstr,2010-07-12,7.568999767303467,8.07,7.79,True,True,False,False,False,False
mstr,2010-07-19,8.149999618530273,8.11,7.78,False,False,False,False,True,True
mstr,2010-07-26,8.298999786376953,8.15,7.77,False,False,False,False,False,False
mstr,2010-08-02,7.742000102996826,8.18,7.76,True,True,True,True,False,False
mstr,2010-08-09,7.429999828338623,8.21,7.74,True,True,False,False,False,False
mstr,2010-08-16,7.692999839782715,8.23,7.72,True,True,False,False,False,False
mstr,2010-08-23,7.754000186920166,8.25,7.7,True,False,False,False,False,True
mstr,2010-08-30,8.199000358581543,8.28,7.68,True,False,False,False,False,False
mstr,2010-09-06,8.229999542236328,8.3,7.66,True,False,False,False,False,False
mstr,2010-09-13,8.442999839782715,8.33,7.64,False,False,False,False,True,False
mstr,2010-09-20,8.723999977111816,8.36,7.62,False,False,False,False,False,False
mstr,2010-09-27,8.779999732971191,8.39,7.61,False,False,False,False,False,False
mstr,2010-10-04,8.829999923706055,8.42,7.59,False,False,False,False,False,False
mstr,2010-10-11,8.994999885559082,8.42,7.58,False,False,False,False,False,False
mstr,2010-10-18,9.055999755859377,8.43,7.57,False,False,False,False,False,False
mstr,2010-10-25,9.062999725341797,8.43,7.56,False,False,False,False,False,False
mstr,2010-11-01,8.949999809265137,8.43,7.54,False,False,False,False,False,False
mstr,2010-11-08,8.847999572753906,8.43,7.53,False,False,False,False,False,False
mstr,2010-11-15,9.03499984741211,8.43,7.51,False,False,False,False,False,False
mstr,2010-11-22,8.937000274658203,8.44,7.49,False,False,False,False,False,False
mstr,2010-11-29,8.836999893188477,8.44,7.48,False,False,False,False,False,False
mstr,2010-12-06,8.944000244140625,8.43,7.46,False,False,False,False,False,False
mstr,2010-12-13,8.800000190734863,8.41,7.44,False,False,False,False,False,False
mstr,2010-12-20,8.52299976348877,8.4,7.42,False,False,False,False,False,False
mstr,2010-12-27,8.54699993133545,8.36,7.4,False,False,False,False,False,False
mstr,2011-01-03,8.920999526977539,8.34,7.38,False,False,False,False,False,False
mstr,2011-01-10,9.138999938964844,8.34,7.37,False,False,False,False,False,False
mstr,2011-01-17,9.100000381469728,8.36,7.35,False,False,False,False,False,False
mstr,2011-01-24,10.545000076293944,8.4,7.34,False,False,False,False,False,False
mstr,2011-01-31,11.175999641418455,8.46,7.33,False,False,False,False,False,False
mstr,2011-02-07,11.73799991607666,8.51,7.33,False,False,False,False,False,False
mstr,2011-02-14,11.66800022125244,8.56,7.33,False,False,False,False,False,False
mstr,2011-02-21,11.69499969482422,8.62,7.33,False,False,False,False,False,False
mstr,2011-02-28,12.347000122070312,8.69,7.33,False,False,False,False,False,False
mstr,2011-03-07,11.741000175476074,8.76,7.34,False,False,False,False,False,False
mstr,2011-03-14,11.324000358581545,8.81,7.35,False,False,False,False,False,False
mstr,2011-03-21,12.104999542236328,8.88,7.35,False,False,False,False,False,False
mstr,2011-03-28,13.765000343322754,8.99,7.37,False,False,False,False,False,False
mstr,2011-04-04,13.21399974822998,9.08,7.39,False,False,False,False,False,False
mstr,2011-04-11,12.899999618530272,9.18,7.41,False,False,False,False,False,False
mstr,2011-04-18,13.16800022125244,9.31,7.42,False,False,False,False,False,False
mstr,2011-04-25,14.130000114440918,9.44,7.45,False,False,False,False,False,False
mstr,2011-05-02,13.529000282287598,9.56,7.47,False,False,False,False,False,False
mstr,2011-05-09,13.529999732971191,9.67,7.49,False,False,False,False,False,False
mstr,2011-05-16,13.883000373840332,9.8,7.51,False,False,False,False,False,False
mstr,2011-05-23,14.571000099182127,9.94,7.55,False,False,False,False,False,False
